image_name,tags
train_36068__rot60,artisinal_mine clear primary water
train_36068__trans20_10,artisinal_mine clear primary water
train_36076,clear primary road selective_logging
train_36076__fliph,clear primary road selective_logging
train_36076__flipv,clear primary road selective_logging
train_36076__rot30,clear primary road selective_logging
train_36076__rot60,clear primary road selective_logging
train_36076__trans20_10,clear primary road selective_logging
train_36084,agriculture clear cultivation primary slash_burn
train_36084__fliph,agriculture clear cultivation primary slash_burn
train_36084__flipv,agriculture clear cultivation primary slash_burn
train_36084__rot30,agriculture clear cultivation primary slash_burn
train_36084__rot60,agriculture clear cultivation primary slash_burn
train_36084__trans20_10,agriculture clear cultivation primary slash_burn
train_36103,blooming clear primary
train_36103__fliph,blooming clear primary
train_36103__flipv,blooming clear primary
train_36103__rot30,blooming clear primary
train_36103__rot60,blooming clear primary
train_36103__trans20_10,blooming clear primary
train_36105,artisinal_mine bare_ground clear primary road
train_36105__fliph,artisinal_mine bare_ground clear primary road
train_36105__flipv,artisinal_mine bare_ground clear primary road
train_36105__rot30,artisinal_mine bare_ground clear primary road
train_36105__rot60,artisinal_mine bare_ground clear primary road
train_36105__trans20_10,artisinal_mine bare_ground clear primary road
train_36129,agriculture bare_ground clear habitation primary road
train_36129__fliph,agriculture bare_ground clear habitation primary road
train_36129__flipv,agriculture bare_ground clear habitation primary road
train_36129__rot30,agriculture bare_ground clear habitation primary road
train_36129__rot60,agriculture bare_ground clear habitation primary road
train_36129__trans20_10,agriculture bare_ground clear habitation primary road
train_36145,bare_ground haze primary water
train_36145__fliph,bare_ground haze primary water
train_36145__flipv,bare_ground haze primary water
train_36145__rot30,bare_ground haze primary water
train_36145__rot60,bare_ground haze primary water
train_36145__trans20_10,bare_ground haze primary water
train_36162,agriculture clear primary road slash_burn
train_36162__fliph,agriculture clear primary road slash_burn
train_36162__flipv,agriculture clear primary road slash_burn
train_36162__rot30,agriculture clear primary road slash_burn
train_36162__rot60,agriculture clear primary road slash_burn
train_36162__trans20_10,agriculture clear primary road slash_burn
train_36166,bare_ground clear primary road
train_36166__fliph,bare_ground clear primary road
train_36166__flipv,bare_ground clear primary road
train_36166__rot30,bare_ground clear primary road
train_36166__rot60,bare_ground clear primary road
train_36166__trans20_10,bare_ground clear primary road
train_36191,agriculture blooming clear primary
train_36191__fliph,agriculture blooming clear primary
train_36191__flipv,agriculture blooming clear primary
train_36191__rot30,agriculture blooming clear primary
train_36191__rot60,agriculture blooming clear primary
train_36191__trans20_10,agriculture blooming clear primary
train_36194,cultivation partly_cloudy primary slash_burn
train_36194__fliph,cultivation partly_cloudy primary slash_burn
train_36194__flipv,cultivation partly_cloudy primary slash_burn
train_36194__rot30,cultivation partly_cloudy primary slash_burn
train_36194__rot60,cultivation partly_cloudy primary slash_burn
train_36194__trans20_10,cultivation partly_cloudy primary slash_burn
train_36202,agriculture clear cultivation primary selective_logging
train_36202__fliph,agriculture clear cultivation primary selective_logging
train_36202__flipv,agriculture clear cultivation primary selective_logging
train_36202__rot30,agriculture clear cultivation primary selective_logging
train_36202__rot60,agriculture clear cultivation primary selective_logging
train_36202__trans20_10,agriculture clear cultivation primary selective_logging
train_36240,clear primary blooming
train_36240__fliph,clear primary blooming
train_36240__flipv,clear primary blooming
train_36240__rot30,clear primary blooming
train_36240__rot60,clear primary blooming
train_36240__trans20_10,clear primary blooming
train_36256,artisinal_mine clear primary water
train_36256__fliph,artisinal_mine clear primary water
train_36256__flipv,artisinal_mine clear primary water
train_36256__rot30,artisinal_mine clear primary water
train_36256__rot60,artisinal_mine clear primary water
train_36256__trans20_10,artisinal_mine clear primary water
train_36264,clear primary road selective_logging
train_36264__fliph,clear primary road selective_logging
train_36264__flipv,clear primary road selective_logging
train_36264__rot30,clear primary road selective_logging
train_36264__rot60,clear primary road selective_logging
train_36264__trans20_10,clear primary road selective_logging
train_36270,blooming haze primary
train_36270__fliph,blooming haze primary
train_36270__flipv,blooming haze primary
train_36270__rot30,blooming haze primary
train_36270__rot60,blooming haze primary
train_36270__trans20_10,blooming haze primary
train_36272,agriculture blooming clear cultivation primary
train_36272__fliph,agriculture blooming clear cultivation primary
train_36272__flipv,agriculture blooming clear cultivation primary
train_36272__rot30,agriculture blooming clear cultivation primary
train_36272__rot60,agriculture blooming clear cultivation primary
train_36272__trans20_10,agriculture blooming clear cultivation primary
train_36290,clear primary road selective_logging
train_36290__fliph,clear primary road selective_logging
train_36290__flipv,clear primary road selective_logging
train_36290__rot30,clear primary road selective_logging
train_36290__rot60,clear primary road selective_logging
train_36290__trans20_10,clear primary road selective_logging
train_36305,agriculture clear primary road slash_burn
train_36305__fliph,agriculture clear primary road slash_burn
train_36305__flipv,agriculture clear primary road slash_burn
train_36305__rot30,agriculture clear primary road slash_burn
train_36305__rot60,agriculture clear primary road slash_burn
train_36305__trans20_10,agriculture clear primary road slash_burn
train_36317,artisinal_mine clear primary road water
train_36317__fliph,artisinal_mine clear primary road water
train_36317__flipv,artisinal_mine clear primary road water
train_36317__rot30,artisinal_mine clear primary road water
train_36317__rot60,artisinal_mine clear primary road water
train_36317__trans20_10,artisinal_mine clear primary road water
train_36396,agriculture clear cultivation habitation primary road slash_burn
train_36396__fliph,agriculture clear cultivation habitation primary road slash_burn
train_36396__flipv,agriculture clear cultivation habitation primary road slash_burn
train_36396__rot30,agriculture clear cultivation habitation primary road slash_burn
train_36396__rot60,agriculture clear cultivation habitation primary road slash_burn
train_36396__trans20_10,agriculture clear cultivation habitation primary road slash_burn
train_36480,clear conventional_mine primary
train_36480__fliph,clear conventional_mine primary
train_36480__flipv,clear conventional_mine primary
train_36480__rot30,clear conventional_mine primary
train_36480__rot60,clear conventional_mine primary
train_36480__trans20_10,clear conventional_mine primary
train_36491,bare_ground clear road
train_36491__fliph,bare_ground clear road
train_36491__flipv,bare_ground clear road
train_36491__rot30,bare_ground clear road
train_36491__rot60,bare_ground clear road
train_36491__trans20_10,bare_ground clear road
train_36500,agriculture clear habitation primary slash_burn
train_36500__fliph,agriculture clear habitation primary slash_burn
train_36500__flipv,agriculture clear habitation primary slash_burn
train_36500__rot30,agriculture clear habitation primary slash_burn
train_36500__rot60,agriculture clear habitation primary slash_burn
train_36500__trans20_10,agriculture clear habitation primary slash_burn
train_36522,blooming clear primary
train_36522__fliph,blooming clear primary
train_36522__flipv,blooming clear primary
train_36522__rot30,blooming clear primary
train_36522__rot60,blooming clear primary
train_36522__trans20_10,blooming clear primary
train_36560,bare_ground clear habitation primary road
train_36560__fliph,bare_ground clear habitation primary road
train_36560__flipv,bare_ground clear habitation primary road
train_36560__rot30,bare_ground clear habitation primary road
train_36560__rot60,bare_ground clear habitation primary road
train_36560__trans20_10,bare_ground clear habitation primary road
train_36563,clear primary selective_logging
train_36563__fliph,clear primary selective_logging
train_36563__flipv,clear primary selective_logging
train_36563__rot30,clear primary selective_logging
train_36563__rot60,clear primary selective_logging
train_36563__trans20_10,clear primary selective_logging
train_36613,bare_ground clear primary road water
train_36613__fliph,bare_ground clear primary road water
train_36613__flipv,bare_ground clear primary road water
train_36613__rot30,bare_ground clear primary road water
train_36613__rot60,bare_ground clear primary road water
